codgeo,libgeo,dclt,l_dclt,nbflux_c16_actocc15p
"38114",Clonas-sur-Varèze,"38448",Saint-Prim,"10"
"38114",Clonas-sur-Varèze,"38468",Salaise-sur-Sanne,"20"
"38114",Clonas-sur-Varèze,"38519",Valencin,"5"
"38114",Clonas-sur-Varèze,"38544",Vienne,"65"
"38114",Clonas-sur-Varèze,"42056",Chavanay,"20"
"38114",Clonas-sur-Varèze,"42168",Pélussin,"5"
"38114",Clonas-sur-Varèze,"69007",Ampuis,"5"
"38114",Clonas-sur-Varèze,"69029",Bron,"20"
"38114",Clonas-sur-Varèze,"69064",Condrieu,"15"
"38114",Clonas-sur-Varèze,"69089",Francheville,"5"
"38114",Clonas-sur-Varèze,"69091",Givors,"5"
"38114",Clonas-sur-Varèze,"69100",Irigny,"5"
"38114",Clonas-sur-Varèze,"69142",La Mulatière,"5"
"38114",Clonas-sur-Varèze,"69189",Sainte-Colombe,"10"
"38114",Clonas-sur-Varèze,"69199",Saint-Fons,"10"
"38114",Clonas-sur-Varèze,"69235",Saint-Romain-en-Gal,"10"
"38114",Clonas-sur-Varèze,"69241",Taluyers,"5"
"38114",Clonas-sur-Varèze,"69259",Vénissieux,"10"
"38114",Clonas-sur-Varèze,"69266",Villeurbanne,"5"
"38114",Clonas-sur-Varèze,"69271",Chassieu,"5"
"38114",Clonas-sur-Varèze,"69273",Corbas,"5"
"38114",Clonas-sur-Varèze,"69276",Feyzin,"5"
"38114",Clonas-sur-Varèze,"69282",Meyzieu,"5"
"38114",Clonas-sur-Varèze,"69290",Saint-Priest,"15"
"38114",Clonas-sur-Varèze,"69294",Sérézin-du-Rhône,"5"
"38114",Clonas-sur-Varèze,"69296",Solaize,"10"
"38114",Clonas-sur-Varèze,"69381",Lyon 1er Arrondissement,"5"
"38114",Clonas-sur-Varèze,"69383",Lyon 3e Arrondissement,"15"
"38114",Clonas-sur-Varèze,"69386",Lyon 6e Arrondissement,"5"
"38114",Clonas-sur-Varèze,"69387",Lyon 7e Arrondissement,"20"
"38114",Clonas-sur-Varèze,"69388",Lyon 8e Arrondissement,"5"
"38114",Clonas-sur-Varèze,"69389",Lyon 9e Arrondissement,"15"
"38114",Clonas-sur-Varèze,"75102",Paris 2e Arrondissement,"5"
"38114",Clonas-sur-Varèze,ZZZZZ,Individus travaillant à l'étranger (sans précision de commune),"5"
"38115",Saint-Martin-de-la-Cluze,"21231",Dijon,"5.0558076183"
"38115",Saint-Martin-de-la-Cluze,"26004",Alixan,"5.0625743105"
"38115",Saint-Martin-de-la-Cluze,"38023",Avignonet,"10.111615237"
"38115",Saint-Martin-de-la-Cluze,"38115",Saint-Martin-de-la-Cluze,"30.334854754"
"38115",Saint-Martin-de-la-Cluze,"38151",Échirolles,"10.111624281"
"38115",Saint-Martin-de-la-Cluze,"38158",Eybens,"5.0625743105"
"38115",Saint-Martin-de-la-Cluze,"38169",Fontaine,"5.0490499705"
"38115",Saint-Martin-de-la-Cluze,"38185",Grenoble,"75.830501434"
"38115",Saint-Martin-de-la-Cluze,"38229",Meylan,"10.13192437"
"38115",Saint-Martin-de-la-Cluze,"38242",Monestier-de-Clermont,"25.285904381"
"38115",Saint-Martin-de-la-Cluze,"38317",Le Pont-de-Claix,"10.125148621"
"38115",Saint-Martin-de-la-Cluze,"38366",Saint-Baudille-et-Pipet,"5.0558076183"
"38115",Saint-Martin-de-la-Cluze,"38421",Saint-Martin-d'Hères,"5.0625743105"
"38115",Saint-Martin-de-la-Cluze,"38486",Seyssins,"5.0693500592"
"38115",Saint-Martin-de-la-Cluze,"38516",La Tronche,"10.111624281"
"38115",Saint-Martin-de-la-Cluze,"38524",Varces-Allières-et-Risset,"15.187731988"
"38115",Saint-Martin-de-la-Cluze,"38545",Vif,"30.334863798"
"38115",Saint-Martin-de-la-Cluze,"38562",Vizille,"5.0558076183"
"38115",Saint-Martin-de-la-Cluze,"69387",Lyon 7e Arrondissement,"10.111615237"
"38115",Saint-Martin-de-la-Cluze,"73304",Val-d'Isère,"5.0423013551"
"38115",Saint-Martin-de-la-Cluze,"94015",Bry-sur-Marne,"5.0490499705"
"38116",Cognet,"38116",Cognet,"5"
"38116",Cognet,"38185",Grenoble,"10"
"38116",Cognet,"38317",Le Pont-de-Claix,"5"
"38116",Cognet,"38499",Susville,"5"
"38117",Cognin-les-Gorges,"07076",Cruas,"5.1255755738"
"38117",Cognin-les-Gorges,"26281",Romans-sur-Isère,"15.098601365"
"38117",Cognin-les-Gorges,"38004",L'Albenc,"5.0555661102"
"38117",Cognin-les-Gorges,"38053",Bourgoin-Jallieu,"9.9739689783"
"38117",Cognin-les-Gorges,"38095",Chatte,"9.9739689783"
"38117",Cognin-les-Gorges,"38117",Cognin-les-Gorges,"84.778251839"
"38117",Cognin-les-Gorges,"38151",Échirolles,"4.8512231452"
"38117",Cognin-les-Gorges,"38185",Grenoble,"34.907476643"
"38117",Cognin-les-Gorges,"38195",Izeron,"14.960481874"
"38117",Cognin-les-Gorges,"38229",Meylan,"9.9739689783"
"38117",Cognin-les-Gorges,"38249",Montbonnot-Saint-Martin,"9.9730257908"
"38117",Cognin-les-Gorges,"38345",Rovon,"4.918402868"
"38117",Cognin-les-Gorges,"38386",Saint-Geoire-en-Valdaine,"4.9865128954"
"38117",Cognin-les-Gorges,"38416",Saint-Marcellin,"34.911249571"
"38117",Cognin-les-Gorges,"38450",Saint-Quentin-sur-Isère,"5.0555661102"
"38117",Cognin-les-Gorges,"38474",Sassenage,"5.0555661102"
"38117",Cognin-les-Gorges,"38479",Porte-des-Bonnevaux,"4.918402868"
"38117",Cognin-les-Gorges,"38500",Têche,"4.9865128954"
"38117",Cognin-les-Gorges,"38517",Tullins,"5.0555661102"
"38117",Cognin-les-Gorges,"38524",Varces-Allières-et-Risset,"4.918402868"
"38117",Cognin-les-Gorges,"38540",Veurey-Voroize,"4.918402868"
"38117",Cognin-les-Gorges,"38559",Vinay,"29.922863184"
"38117",Cognin-les-Gorges,"38563",Voiron,"5.0555661102"
"38117",Cognin-les-Gorges,"52121",Chaumont,"4.9865128954"
"38117",Cognin-les-Gorges,"69382",Lyon 2e Arrondissement,"4.9865128954"
"38117",Cognin-les-Gorges,"69388",Lyon 8e Arrondissement,"4.9865128954"
"38118",Colombe,"01173",Gex,"4.8907508646"
"38118",Colombe,"13051",Lançon-Provence,"4.8907508646"
"38118",Colombe,"38001",Les Abrets en Dauphiné,"4.8907508646"
"38118",Colombe,"38013",Apprieu,"24.453754323"
"38118",Colombe,"38034",Beaurepaire,"4.8907508646"
"38118",Colombe,"38052",Le Bourg-d'Oisans,"4.8907508646"
"38118",Colombe,"38058",Brézins,"9.7815017292"
"38118",Colombe,"38063",Burcin,"4.8907508646"
"38118",Colombe,"38071",Champ-sur-Drac,"4.8907508646"
"38118",Colombe,"38082",Charavines,"14.672252594"
"38118",Colombe,"38095",Chatte,"4.8907508646"
"38118",Colombe,"38118",Colombe,"117.48680626"
"38118",Colombe,"38126",Corenc,"4.8907508646"
"38118",Colombe,"38130",La Côte-Saint-André,"4.8907508646"
"38118",Colombe,"38151",Échirolles,"24.453754323"
"38118",Colombe,"38158",Eybens,"9.7815017292"
"38118",Colombe,"38169",Fontaine,"4.8907508646"
"38118",Colombe,"38170",Fontanil-Cornillon,"4.8907508646"
"38118",Colombe,"38182",Le Grand-Lemps,"44.016757781"
"38118",Colombe,"38185",Grenoble,"92.924266427"
"38118",Colombe,"38194",Izeaux,"14.672252594"
"38118",Colombe,"38218",Marcilloles,"4.8907508646"
"38118",Colombe,"38239",Moirans,"24.453754323"
"38118",Colombe,"38249",Montbonnot-Saint-Martin,"4.8907508646"
"38118",Colombe,"38281",Noyarey,"4.8907508646"
"38118",Colombe,"38292",Villages du Lac de Paladru,"4.8907508646"
"38118",Colombe,"38317",Le Pont-de-Claix,"9.7815017292"
"38118",Colombe,"38332",Renage,"24.453754323"
"38118",Colombe,"38337",Rives,"39.126006917"
"38118",Colombe,"38382",Saint-Égrève,"19.563003458"
"38118",Colombe,"38384",Saint-Étienne-de-Saint-Geoirs,"24.453754323"
"38118",Colombe,"38400",Saint-Jean-de-Moirans,"4.8907508646"
"38118",Colombe,"38416",Saint-Marcellin,"4.8907508646"
"38118",Colombe,"38423",Saint-Martin-le-Vinoux,"4.8907508646"
"38118",Colombe,"38450",Saint-Quentin-sur-Isère,"4.8907508646"
"38118",Colombe,"38457",Saint-Siméon-de-Bressieux,"4.8907508646"
"38118",Colombe,"38474",Sassenage,"4.8907508646"
"38118",Colombe,"38475",Satolas-et-Bonce,"4.8907508646"
"38118",Colombe,"38485",Seyssinet-Pariset,"4.8907508646"
"38118",Colombe,"38490",Sillans,"4.8907508646"
"38118",Colombe,"38516",La Tronche,"19.563003458"
"38118",Colombe,"38517",Tullins,"4.8907508646"
"38118",Colombe,"38538",Le Versoud,"4.8907508646"
"38118",Colombe,"38560",Val-de-Virieu,"14.781038102"
"38118",Colombe,"38563",Voiron,"53.79825951"
"38118",Colombe,"38565",Voreppe,"24.453754323"
"38118",Colombe,"69271",Chassieu,"4.8907508646"
"38118",Colombe,"69383",Lyon 3e Arrondissement,"4.8907508646"
"38118",Colombe,"89387",Sens,"4.8907508646"
"38120",La Combe-de-Lancey,"26058",Bourg-lès-Valence,"5.2301211671"
"38120",La Combe-de-Lancey,"38027",Barraux,"4.8878672105"
"38120",La Combe-de-Lancey,"38039",Bernin,"4.8878672105"
"38120",La Combe-de-Lancey,"38070",Le Champ-près-Froges,"9.775734421"
"38120",La Combe-de-Lancey,"38120",La Combe-de-Lancey,"35.23142365"
"38120",La Combe-de-Lancey,"38140",Crolles,"33.663820733"
"38120",La Combe-de-Lancey,"38150",Domène,"4.8878672105"
"38120",La Combe-de-Lancey,"38151",Échirolles,"9.6667012482"
"38120",La Combe-de-Lancey,"38158",Eybens,"9.8872552785"
"38120",La Combe-de-Lancey,"38179",Gières,"4.8878672105"
"38120",La Combe-de-Lancey,"38185",Grenoble,"35.34305932"
"38120",La Combe-de-Lancey,"38200",Jarrie,"4.8878672105"
"38120",La Combe-de-Lancey,"38229",Meylan,"10.00132058"
"38120",La Combe-de-Lancey,"38249",Montbonnot-Saint-Martin,"9.8872552785"
"38120",La Combe-de-Lancey,"38350",Sainte-Agnès,"4.999388068"
"38120",La Combe-de-Lancey,"38382",Saint-Égrève,"10.229509235"
"38120",La Combe-de-Lancey,"38404",Saint-Jean-le-Vieux,"4.8878672105"
"38120",La Combe-de-Lancey,"38421",Saint-Martin-d'Hères,"24.667409896"
"38120",La Combe-de-Lancey,"38422",Saint-Martin-d'Uriage,"9.9987761361"
"38120",La Combe-de-Lancey,"38503",La Terrasse,"5.113453369"
"38120",La Combe-de-Lancey,"38516",La Tronche,"10.112841437"
"38120",La Combe-de-Lancey,"38538",Le Versoud,"24.897915931"
"38120",La Combe-de-Lancey,"38540",Veurey-Voroize,"4.999388068"
"38120",La Combe-de-Lancey,"38547",Villard-Bonnot,"20.344895116"
"38120",La Combe-de-Lancey,"69286",Rillieux-la-Pape,"4.6722330572"
"38120",La Combe-de-Lancey,"69387",Lyon 7e Arrondissement,"5.113453369"
"38120",La Combe-de-Lancey,"73065",Chambéry,"4.7788340377"
"38124",Corbelin,"01034",Belley,"5"
"38124",Corbelin,"01053",Bourg-en-Bresse,"5"
"38124",Corbelin,"01058",Brégnier-Cordon,"10"
"38124",Corbelin,"26058",Bourg-lès-Valence,"5"
"38124",Corbelin,"30060",Caissargues,"5"
"38124",Corbelin,"38001",Les Abrets en Dauphiné,"45"
"38124",Corbelin,"38012",Aoste,"35"
"38124",Corbelin,"38022",Les Avenières Veyrins-Thuellin,"50"
"38124",Corbelin,"38029",La Bâtie-Montgascon,"5"
"38124",Corbelin,"38044",Biol,"5"
"38124",Corbelin,"38053",Bourgoin-Jallieu,"75"
"38124",Corbelin,"38080",Charancieu,"10"
"38124",Corbelin,"38082",Charavines,"5"
"38124",Corbelin,"38104",Chimilin,"10"
"38124",Corbelin,"38124",Corbelin,"220"
"38124",Corbelin,"38139",Creys-Mépieu,"5"
"38124",Corbelin,"38148",Dolomieu,"5"
"38124",Corbelin,"38162",Faverges-de-la-Tour,"10"
"38124",Corbelin,"38169",Fontaine,"5"
"38124",Corbelin,"38183",Granieu,"5"
"38124",Corbelin,"38185",Grenoble,"10"
"38124",Corbelin,"38193",L'Isle-d'Abeau,"10"
"38124",Corbelin,"38256",Montferrat,"5"
"38124",Corbelin,"38261",Morestel,"40"
"38124",Corbelin,"38276",Nivolas-Vermelle,"5"
"38124",Corbelin,"38297",Arandon-Passins,"10"
"38124",Corbelin,"38309",Poisat,"5"
"38124",Corbelin,"38315",Le Pont-de-Beauvoisin,"45"
"38124",Corbelin,"38341",Rochetoirin,"25"
"38124",Corbelin,"38343",Romagnieu,"15"
"38124",Corbelin,"38348",Ruy-Montceau,"5"
"38124",Corbelin,"38357",Saint-André-le-Gaz,"20"
"38124",Corbelin,"38369",Sainte-Blandine,"5"
"38124",Corbelin,"38374",Saint-Chef,"15"
"38124",Corbelin,"38377",Saint-Clair-de-la-Tour,"5"
"38124",Corbelin,"38381",Saint-Didier-de-la-Tour,"5"
"38124",Corbelin,"38386",Saint-Geoire-en-Valdaine,"5"
"38124",Corbelin,"38401",Saint-Jean-de-Soudain,"20"
"38124",Corbelin,"38412",Saint-Laurent-du-Pont,"5"
"38124",Corbelin,"38434",Saint-Ondras,"5"
"38124",Corbelin,"38455",Saint-Savin,"10"
"38124",Corbelin,"38457",Saint-Siméon-de-Bressieux,"5"
"38124",Corbelin,"38465",Saint-Victor-de-Morestel,"5"
"38124",Corbelin,"38475",Satolas-et-Bonce,"10"
"38124",Corbelin,"38509",La Tour-du-Pin,"45"
"38124",Corbelin,"38530",Vaulx-Milieu,"5"
"38124",Corbelin,"38543",Vézeronce-Curtin,"15"
"38124",Corbelin,"38556",Ville-sous-Anjou,"5"
"38124",Corbelin,"38560",Val-de-Virieu,"10"
"38124",Corbelin,"68118",Habsheim,"5"
"38124",Corbelin,"69029",Bron,"10"
"38124",Corbelin,"69152",Pierre-Bénite,"10"
"38124",Corbelin,"69259",Vénissieux,"5"
"38124",Corbelin,"69266",Villeurbanne,"10"
"38124",Corbelin,"69271",Chassieu,"20"
"38124",Corbelin,"69282",Meyzieu,"5"
"38124",Corbelin,"69285",Pusignan,"5"
"38124",Corbelin,"69287",Saint-Bonnet-de-Mure,"5"
"38124",Corbelin,"69288",Saint-Laurent-de-Mure,"5"
"38124",Corbelin,"69290",Saint-Priest,"10"
"38124",Corbelin,"69382",Lyon 2e Arrondissement,"5"
"38124",Corbelin,"69383",Lyon 3e Arrondissement,"10"
"38124",Corbelin,"69385",Lyon 5e Arrondissement,"10"
"38124",Corbelin,"69386",Lyon 6e Arrondissement,"10"
"38124",Corbelin,"73039",Belmont-Tramonet,"5"
"38124",Corbelin,"73065",Chambéry,"10"
"38124",Corbelin,"73155",Méry,"5"
"38124",Corbelin,"73204",Le Pont-de-Beauvoisin,"15"
"38124",Corbelin,"73213",La Ravoire,"5"
"38124",Corbelin,"73235",Saint François Longchamp,"5"
"38124",Corbelin,"73236",Saint-Genix-les-Villages,"10"
"38124",Corbelin,"74016",Archamps,"5"
"38124",Corbelin,"92046",Malakoff,"5"
"38126",Corenc,"13001",Aix-en-Provence,"4.9773910335"
"38126",Corenc,"13099",Saint-Paul-lès-Durance,"4.9773910335"
"38126",Corenc,"26146",Grignan,"4.9773910335"
"38126",Corenc,"29212",Plouzané,"4.9773910335"
"38126",Corenc,"38039",Bernin,"9.9547820671"
"38126",Corenc,"38070",Le Champ-près-Froges,"4.9773910335"
"38126",Corenc,"38071",Champ-sur-Drac,"4.9773910335"
"38126",Corenc,"38100",Le Cheylas,"4.9773910335"
"38126",Corenc,"38111",Claix,"4.9773910335"
"38126",Corenc,"38126",Corenc,"238.91476961"
"38126",Corenc,"38140",Crolles,"34.841737235"
"38126",Corenc,"38150",Domène,"19.909564134"
"38126",Corenc,"38151",Échirolles,"34.841737235"
"38126",Corenc,"38158",Eybens,"64.706083436"
"38126",Corenc,"38169",Fontaine,"9.9547820671"
"38126",Corenc,"38181",Goncelin,"4.9773910335"
"38126",Corenc,"38185",Grenoble,"492.76171232"
"38126",Corenc,"38193",L'Isle-d'Abeau,"4.9773910335"
"38126",Corenc,"38214",Lumbin,"4.9773910335"
"38126",Corenc,"38229",Meylan,"129.41216687"
"38126",Corenc,"38239",Moirans,"4.9773910335"
"38126",Corenc,"38249",Montbonnot-Saint-Martin,"79.638256537"
"38126",Corenc,"38309",Poisat,"4.9773910335"
"38126",Corenc,"38317",Le Pont-de-Claix,"19.909564134"
"38126",Corenc,"38337",Rives,"4.9773910335"
"38126",Corenc,"38382",Saint-Égrève,"24.886955168"
"38126",Corenc,"38397",Saint-Ismier,"34.841737235"
"38126",Corenc,"38421",Saint-Martin-d'Hères,"84.61564757"
"38126",Corenc,"38423",Saint-Martin-le-Vinoux,"9.9547820671"
"38126",Corenc,"38442",Saint-Pierre-de-Chartreuse,"4.9773910335"
"38126",Corenc,"38466",Saint-Vincent-de-Mercuze,"4.9773910335"
"38126",Corenc,"38472",Sarcenas,"4.9773910335"
"38126",Corenc,"38474",Sassenage,"9.9547820671"
"38126",Corenc,"38501",Tencin,"4.9773910335"
"38126",Corenc,"38516",La Tronche,"114.47999377"
"38126",Corenc,"38538",Le Versoud,"4.9773910335"
"38126",Corenc,"38545",Vif,"4.9773910335"
"38126",Corenc,"38565",Voreppe,"4.9773910335"
"38126",Corenc,"69383",Lyon 3e Arrondissement,"4.9773910335"
"38126",Corenc,"69386",Lyon 6e Arrondissement,"4.9773910335"
"38126",Corenc,"69387",Lyon 7e Arrondissement,"9.9547820671"
"38126",Corenc,"69389",Lyon 9e Arrondissement,"4.9773910335"
"38126",Corenc,"73011",Albertville,"4.9773910335"
"38126",Corenc,"73051",Le Bourget-du-Lac,"4.9773910335"
"38126",Corenc,"73065",Chambéry,"4.9773910335"
"38126",Corenc,"74191",Morzine,"4.9773910335"
"38126",Corenc,"75112",Paris 12e Arrondissement,"4.9773910335"
"38126",Corenc,"92026",Courbevoie,"4.9773910335"
"38126",Corenc,BE63S,WELKENRAEDT,"4.9773910335"
"38126",Corenc,SU95M,GLAND,"4.9773910335"
"38126",Corenc,ZZZZZ,Individus travaillant à l'étranger (sans précision de commune),"4.9773910335"
"38127",Cornillon-en-Trièves,"38127",Cornillon-en-Trièves,"5.0606060606"
"38127",Cornillon-en-Trièves,"38140",Crolles,"5.0606060606"
"38127",Cornillon-en-Trièves,"38170",Fontanil-Cornillon,"5.0606060606"
"38127",Cornillon-en-Trièves,"38185",Grenoble,"5.0606060606"
"38127",Cornillon-en-Trièves,"38226",Mens,"25.303030303"
"38127",Cornillon-en-Trièves,"38229",Meylan,"5.0606060606"
"38127",Cornillon-en-Trièves,"38269",La Mure,"5.0606060606"
"38128",Corps,"05009",Aspres-lès-Corps,"15.222965934"
"38128",Corps,"05132",Saint-Bonnet-en-Champsaur,"4.9836087743"
"38128",Corps,"05139",Dévoluy,"10.162339077"
"38128",Corps,"38128",Corps,"116.4576415"
"38128",Corps,"38226",Mens,"5.0612337378"
"38128",Corps,"38269",La Mure,"10.00588006"
"38128",Corps,"38469",La Salette-Fallavaux,"5.0222712854"
"38129",Corrençon-en-Vercors,"38129",Corrençon-en-Vercors,"54.309232199"
"38129",Corrençon-en-Vercors,"38185",Grenoble,"9.983831052"
"38129",Corrençon-en-Vercors,"38205",Lans-en-Vercors,"4.7434400999"
"38129",Corrençon-en-Vercors,"38249",Montbonnot-Saint-Martin,"4.7434400999"
"38129",Corrençon-en-Vercors,"38485",Seyssinet-Pariset,"4.7434400999"
"38129",Corrençon-en-Vercors,"38540",Veurey-Voroize,"4.5884922045"
"38129",Corrençon-en-Vercors,"38548",Villard-de-Lans,"58.881314453"
"38130",La Côte-Saint-André,"01202",Lagnieu,"5.0634243962"
"38130",La Côte-Saint-André,"07291",Saint-Remèze,"5"
"38130",La Côte-Saint-André,"26333",Saint-Vallier,"4.9742958438"
"38130",La Côte-Saint-André,"38013",Apprieu,"4.9742958438"
"38130",La Côte-Saint-André,"38034",Beaurepaire,"63.896289507"
"38130",La Côte-Saint-André,"38053",Bourgoin-Jallieu,"30.839022285"
"38130",La Côte-Saint-André,"38056",Bressieux,"10.128445782"
"38130",La Côte-Saint-André,"38058",Brézins,"23.769348602"
"38130",La Côte-Saint-André,"38065",Châbons,"5.1541499382"
"38130",La Côte-Saint-André,"38081",Charantonnay,"5.2465010844"
"38130",La Côte-Saint-André,"38094",Châtonnay,"4.8867361702"
"38130",La Côte-Saint-André,"38095",Chatte,"5.1541499382"
"38130",La Côte-Saint-André,"38101",Cheyssieu,"5.2465010844"
"38130",La Côte-Saint-André,"38130",La Côte-Saint-André,"771.40623253"
"38130",La Côte-Saint-André,"38133",Coublevie,"24.966883781"
"38130",La Côte-Saint-André,"38151",Échirolles,"10.040886108"
"38130",La Côte-Saint-André,"38157",Estrablin,"5.2465010844"
"38130",La Côte-Saint-André,"38158",Eybens,"4.9742958438"
"38130",La Côte-Saint-André,"38159",Eydoche,"15.196661651"
"38130",La Côte-Saint-André,"38161",Faramans,"4.9742958438"
"38130",La Côte-Saint-André,"38169",Fontaine,"5.1541499382"
"38130",La Côte-Saint-André,"38174",La Frette,"4.7162134809"
"38130",La Côte-Saint-André,"38180",Gillonnay,"5.1541499382"
"38130",La Côte-Saint-André,"38182",Le Grand-Lemps,"25.504961527"
"38130",La Côte-Saint-André,"38185",Grenoble,"40.157212697"
"38130",La Côte-Saint-André,"38191",Huez,"5.1541499382"
"38130",La Côte-Saint-André,"38193",L'Isle-d'Abeau,"5.1541499382"
"38130",La Côte-Saint-André,"38209",Lentiol,"4.9742958438"
"38130",La Côte-Saint-André,"38218",Marcilloles,"5.0634243962"
"38130",La Côte-Saint-André,"38221",Marnans,"5.0634243962"
"38130",La Côte-Saint-André,"38231",Meyrieu-les-Étangs,"4.9742958438"
"38130",La Côte-Saint-André,"38238",Moidieu-Détourbe,"5.2465010844"
"38130",La Côte-Saint-André,"38239",Moirans,"5.0634243962"
"38130",La Côte-Saint-André,"38249",Montbonnot-Saint-Martin,"5.1541499382"
"38130",La Côte-Saint-André,"38276",Nivolas-Vermelle,"5.1541499382"
"38130",La Côte-Saint-André,"38300",Penol,"10.308299876"
"38130",La Côte-Saint-André,"38317",Le Pont-de-Claix,"4.9742958438"
"38130",La Côte-Saint-André,"38318",Pont-Évêque,"5.0634243962"
"38130",La Côte-Saint-André,"38324",Primarette,"10.220796928"
"38130",La Côte-Saint-André,"38332",Renage,"8.9537325189"
"38130",La Côte-Saint-André,"38336",Reventin-Vaugris,"4.9742958438"
"38130",La Côte-Saint-André,"38337",Rives,"10.308299876"
"38130",La Côte-Saint-André,"38357",Saint-André-le-Gaz,"5.1541499382"
"38130",La Côte-Saint-André,"38374",Saint-Chef,"5.2465010844"
"38130",La Côte-Saint-André,"38382",Saint-Égrève,"15.191870178"
"38130",La Côte-Saint-André,"38384",Saint-Étienne-de-Saint-Geoirs,"106.40477705"
"38130",La Côte-Saint-André,"38393",Saint-Hilaire-de-la-Côte,"4.9742958438"
"38130",La Côte-Saint-André,"38399",Saint-Jean-de-Bournay,"31.111227526"
"38130",La Côte-Saint-André,"38400",Saint-Jean-de-Moirans,"5.0634243962"
"38130",La Côte-Saint-André,"38416",Saint-Marcellin,"5.1541499382"
"38130",La Côte-Saint-André,"38436",Saint-Paul-de-Varces,"4.8007177592"
"38130",La Côte-Saint-André,"38440",Saint-Pierre-de-Bressieux,"10.220796928"
"38130",La Côte-Saint-André,"38449",Saint-Quentin-Fallavier,"25.417458579"
"38130",La Côte-Saint-André,"38457",Saint-Siméon-de-Bressieux,"40.332332044"
"38130",La Côte-Saint-André,"38473",Sardieu,"5.0634243962"
"38130",La Côte-Saint-André,"38474",Sassenage,"5.0634243962"
"38130",La Côte-Saint-André,"38475",Satolas-et-Bonce,"4.9742958438"
"38130",La Côte-Saint-André,"38479",Porte-des-Bonnevaux,"30.565220055"
"38130",La Côte-Saint-André,"38490",Sillans,"4.9742958438"
"38130",La Côte-Saint-André,"38509",La Tour-du-Pin,"5.2465010844"
"38130",La Côte-Saint-André,"38517",Tullins,"4.8867361702"
"38130",La Côte-Saint-André,"38530",Vaulx-Milieu,"4.8007177592"
"38130",La Côte-Saint-André,"38536",Vernioz,"5.0634243962"
"38130",La Côte-Saint-André,"38544",Vienne,"5.1541499382"
"38130",La Côte-Saint-André,"38558",Villette-de-Vienne,"5.1541499382"
